"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2021-11-04 - Lightning 1, Maple Leafs 2","Toronto Maple Leafs","Limited ReportFull Report","52.783333333333","49.01","55.77","46.77","33.15","45.39","42.21","26.08","29.44","46.97","0","1.2","0.00","2.11","2.88","42.36","25.69","33.47","43.43","9.03","15","37.58","0","0","-","0.00","100.00","0.00","95.92","0.959"
" 2021-11-04 - Islanders 6, Canadiens 2","New York Islanders","Limited ReportFull Report","48.183333333333","52.06","65.93","44.12","44.38","43.38","50.57","37.23","34.83","51.67","6.66","0","100.00","3.17","2.04","60.87","36.49","39.76","47.86","18.41","12.71","59.15","5.37","0","100.00","37.97","100.00","17.89","100.00","1.179"
" 2021-11-04 - Islanders 6, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","48.183333333333","65.93","52.06","55.88","43.38","44.38","49.43","34.83","37.23","48.33","0","6.66","0.00","2.04","3.17","39.13","39.76","36.49","52.14","12.71","18.41","40.85","0","5.37","0.00","0.00","62.03","0.00","82.11","0.821"
" 2021-11-04 - Golden Knights 5, Senators 1","Vegas Golden Knights","Limited ReportFull Report","54.55","73.22","56.34","56.52","56.16","46.06","54.94","39.46","35.2","52.85","4.65","1.01","82.18","2.99","2.17","58.03","33.63","25.71","56.67","9.65","9.91","49.33","2.37","1","70.34","38.70","85.73","11.79","97.13","1.089"
" 2021-11-04 - Golden Knights 5, Senators 1","Ottawa Senators","Limited ReportFull Report","54.55","56.34","73.22","43.48","46.06","56.16","45.06","35.2","39.46","47.15","1.01","4.65","17.82","2.17","2.99","41.97","25.71","33.63","43.33","9.91","9.65","50.67","1","2.37","29.66","14.27","61.30","2.87","88.21","0.911"
" 2021-11-04 - Capitals 4, Panthers 5","Washington Capitals","Limited ReportFull Report","51.033333333333","57.4","49.27","53.81","49.04","35.34","58.12","41.08","30.44","57.43","4.75","3.43","58.07","2.99","1.63","64.73","29.11","16.44","63.91","16.48","5.75","74.14","3.62","1.11","76.60","23.95","80.99","11.57","88.72","1.003"
" 2021-11-04 - Capitals 4, Panthers 5","Florida Panthers","Limited ReportFull Report","51.033333333333","49.27","57.4","46.19","35.34","49.04","41.88","30.44","41.08","42.57","3.43","4.75","41.93","1.63","2.99","35.27","16.44","29.11","36.09","5.75","16.48","25.86","1.11","3.62","23.40","19.01","76.05","11.28","88.43","0.997"
" 2021-11-04 - Flyers 2, Penguins 3","Philadelphia Flyers","Limited ReportFull Report","50.533333333333","63.92","65.23","49.49","47.22","53.51","46.88","37.96","38.87","49.41","1.2","2.24","34.89","3.07","3.29","48.27","33.28","30.89","51.87","13.17","20.05","39.64","0","1.12","0.00","0.00","92.79","3.16","94.24","0.974"
" 2021-11-04 - Flyers 2, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","50.533333333333","65.23","63.92","50.51","53.51","47.22","53.12","38.87","37.96","50.59","2.24","1.2","65.11","3.29","3.07","51.73","30.89","33.28","48.13","20.05","13.17","60.36","1.12","0","100.00","7.21","100.00","5.76","96.84","1.026"
" 2021-11-04 - Stars 4, Flames 3","Dallas Stars","Limited ReportFull Report","46.466666666667","44.27","50.57","46.68","37.02","36.84","50.12","27.22","29.88","47.67","2.67","1.19","69.12","1.95","2.07","48.47","20.89","22.25","48.43","6.94","10.46","39.90","1.37","1.19","53.56","25.11","85.49","9.81","96.01","1.058"
" 2021-11-04 - Stars 4, Flames 3","Calgary Flames","Limited ReportFull Report","46.466666666667","50.57","44.27","53.32","36.84","37.02","49.88","29.88","27.22","52.33","1.19","2.67","30.88","2.07","1.95","51.53","22.25","20.89","51.57","10.46","6.94","60.10","1.19","1.37","46.44","14.51","74.89","3.99","90.19","0.942"
" 2021-11-04 - Blues 5, Sharks 3","St Louis Blues","Limited ReportFull Report","45.066666666667","59.8","41.81","58.85","45.7","30.52","59.96","30.04","19.02","61.24","4.1","1.26","76.55","2.5","1.49","62.66","32.3","23.82","57.55","11.39","8.6","56.97","1.41","1.25","52.92","14.36","66.86","13.64","93.40","1.070"
" 2021-11-04 - Blues 5, Sharks 3","San Jose Sharks","Limited ReportFull Report","45.066666666667","41.81","59.8","41.15","30.52","45.7","40.04","19.02","30.04","38.76","1.26","4.1","23.45","1.49","2.5","37.34","23.82","32.3","42.45","8.6","11.39","43.03","1.25","1.41","47.08","33.14","85.64","6.60","86.36","0.930"
" 2021-11-04 - Sabres 2, Kraken 5","Buffalo Sabres","Limited ReportFull Report","40.733333333333","44.04","54.99","44.47","31.8","50.21","38.78","22.9","38.57","37.26","1.49","4.21","26.15","1.56","2.86","35.26","16.43","24.49","40.14","6.07","8.72","41.04","0","0","-","0.00","100.00","6.50","89.09","0.956"
" 2021-11-04 - Sabres 2, Kraken 5","Seattle Kraken","Limited ReportFull Report","40.733333333333","54.99","44.04","55.53","50.21","31.8","61.22","38.57","22.9","62.74","4.21","1.49","73.85","2.86","1.56","64.74","24.49","16.43","59.86","8.72","6.07","58.96","0","0","-","0.00","100.00","10.91","93.50","1.044"
" 2021-11-05 - Blackhawks 1, Jets 5","Chicago Blackhawks","Limited ReportFull Report","49","32.94","63.74","34.07","20.28","49.17","29.20","15.83","39.7","28.51","0","4.8","0.00","0.68","3.2","17.59","16.43","35.9","31.40","1.21","16.21","6.95","0","4.73","0.00","0.00","71.23","0.00","87.91","0.879"
" 2021-11-05 - Blackhawks 1, Jets 5","Winnipeg Jets","Limited ReportFull Report","49","63.74","32.94","65.93","49.17","20.28","70.80","39.7","15.83","71.49","4.8","0","100.00","3.2","0.68","82.41","35.9","16.43","68.60","16.21","1.21","93.05","4.73","0","100.00","28.77","100.00","12.09","100.00","1.121"
" 2021-11-05 - Rangers 5, Oilers 6","New York Rangers","Limited ReportFull Report","54.266666666667","45.94","65.51","41.22","32.25","45.15","41.67","24.81","32.28","43.45","4.69","3.06","60.51","1.87","2.57","42.20","25.34","32.8","43.59","9.55","16.74","36.34","1.17","3.04","27.76","14.23","76.15","18.92","90.51","1.094"
" 2021-11-05 - Rangers 5, Oilers 6","Edmonton Oilers","Limited ReportFull Report","54.266666666667","65.51","45.94","58.78","45.15","32.25","58.33","32.28","24.81","56.55","3.06","4.69","39.49","2.57","1.87","57.80","32.8","25.34","56.41","16.74","9.55","63.66","3.04","1.17","72.24","23.85","85.77","9.49","81.08","0.906"
" 2021-11-05 - Predators 3, Canucks 2","Nashville Predators","Limited ReportFull Report","44.666666666667","55.2","59.01","48.33","41.01","38.69","51.46","29.78","28.9","50.75","1.36","2.51","35.13","2.47","1.87","56.89","29.97","25.85","53.68","8.64","8.51","50.38","1.36","2.5","35.20","15.83","49.27","4.56","91.32","0.959"
" 2021-11-05 - Predators 3, Canucks 2","Vancouver Canucks","Limited ReportFull Report","44.666666666667","59.01","55.2","51.67","38.69","41.01","48.54","28.9","29.78","49.25","2.51","1.36","64.87","1.87","2.47","43.11","25.85","29.97","46.32","8.51","8.64","49.62","2.5","1.36","64.80","50.73","84.17","8.68","95.44","1.041"
" 2021-11-05 - Coyotes 1, Ducks 3","Arizona Coyotes","Limited ReportFull Report","45.183333333333","51.07","66.74","43.35","42.31","48.62","46.53","32.54","32.81","49.79","1.33","2.56","34.23","2.54","3.58","41.53","30.74","38.65","44.30","10.42","23.07","31.12","1.36","2.53","34.91","21.21","83.21","4.10","92.19","0.963"
" 2021-11-05 - Coyotes 1, Ducks 3","Anaheim Ducks","Limited ReportFull Report","45.183333333333","66.74","51.07","56.65","48.62","42.31","53.47","32.81","32.54","50.21","2.56","1.33","65.77","3.58","2.54","58.47","38.65","30.74","55.70","23.07","10.42","68.88","2.53","1.36","65.09","16.79","78.79","7.81","95.90","1.037"
" 2021-11-05 - Devils 2, Kings 3","New Jersey Devils","Limited ReportFull Report","43.366666666667","55.06","53.98","50.49","38.27","39.12","49.46","25.52","27.16","48.44","1.4","1.31","51.74","2.61","1.72","60.24","27.49","22.6","54.88","10.23","5.35","65.68","1.4","1.3","51.76","19.40","75.92","5.48","95.19","1.007"
" 2021-11-05 - Devils 2, Kings 3","Los Angeles Kings","Limited ReportFull Report","43.366666666667","53.98","55.06","49.51","39.12","38.27","50.54","27.16","25.52","51.56","1.31","1.4","48.26","1.72","2.61","39.76","22.6","27.49","45.12","5.35","10.23","34.32","1.3","1.4","48.24","24.08","80.60","4.81","94.52","0.993"
" 2021-11-06 - Red Wings 4, Sabres 3","Detroit Red Wings","Limited ReportFull Report","55.466666666667","47.45","50.79","48.30","34.03","38.97","46.62","27.33","29.5","48.09","3.33","2.07","61.71","2.92","2.01","59.22","29.16","20.34","58.90","13.4","8.01","62.58","2.24","2.06","52.02","16.88","70.97","12.20","92.99","1.052"
" 2021-11-06 - Red Wings 4, Sabres 3","Buffalo Sabres","Limited ReportFull Report","55.466666666667","50.79","47.45","51.70","38.97","34.03","53.38","29.5","27.33","51.91","2.07","3.33","38.29","2.01","2.92","40.78","20.34","29.16","41.10","8.01","13.4","37.42","2.06","2.24","47.98","29.03","83.12","7.01","87.80","0.948"
" 2021-11-06 - Bruins 2, Maple Leafs 5","Boston Bruins","Limited ReportFull Report","46.733333333333","70.37","50.32","58.31","56.52","38.71","59.35","41.44","34.99","54.22","1.29","2.45","34.47","2.72","2.58","51.38","26.55","32.29","45.12","10.32","7.33","58.47","0","2.42","0.00","0.00","67.41","3.11","92.99","0.961"
" 2021-11-06 - Bruins 2, Maple Leafs 5","Toronto Maple Leafs","Limited ReportFull Report","46.733333333333","50.32","70.37","41.69","38.71","56.52","40.65","34.99","41.44","45.78","2.45","1.29","65.53","2.58","2.72","48.62","32.29","26.55","54.88","7.33","10.32","41.53","2.42","0","100.00","32.59","100.00","7.01","96.89","1.039"
" 2021-11-06 - Golden Knights 5, Canadiens 2","Vegas Golden Knights","Limited ReportFull Report","45.733333333333","44.3","62.83","41.35","27.78","45.32","38.00","19.22","32.97","36.83","1.33","1.3","50.57","1.7","2.43","41.22","18.49","32.14","36.51","8.64","11.06","43.86","1.33","1.3","50.51","18.55","82.57","6.90","96.07","1.030"
" 2021-11-06 - Golden Knights 5, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","45.733333333333","62.83","44.3","58.65","45.32","27.78","62.00","32.97","19.22","63.17","1.3","1.33","49.43","2.43","1.7","58.78","32.14","18.49","63.49","11.06","8.64","56.14","1.3","1.33","49.49","17.43","81.45","3.93","93.10","0.970"
" 2021-11-06 - Lightning 5, Senators 3","Tampa Bay Lightning","Limited ReportFull Report","49.266666666667","66.68","42","61.35","54.59","32.47","62.70","36.08","27.06","57.14","3.88","3.37","53.56","3.83","2.59","59.64","38.13","23.09","62.28","10.69","11.94","47.24","2.61","2.22","53.97","32.62","74.43","10.77","87.56","0.983"
" 2021-11-06 - Lightning 5, Senators 3","Ottawa Senators","Limited ReportFull Report","49.266666666667","42","66.68","38.65","32.47","54.59","37.30","27.06","36.08","42.86","3.37","3.88","46.44","2.59","3.83","40.36","23.09","38.13","37.72","11.94","10.69","52.76","2.22","2.61","46.03","25.57","67.38","12.44","89.23","1.017"
" 2021-11-06 - Hurricanes 2, Panthers 5","Carolina Hurricanes","Limited ReportFull Report","39.8","69.01","64.54","51.67","44.34","51.83","46.10","30.49","35.56","46.16","1.51","1.49","50.47","3.55","3.32","51.68","37.39","31.5","54.27","14.67","15.36","48.85","1.54","0","100.00","13.35","100.00","4.97","95.82","1.008"
" 2021-11-06 - Hurricanes 2, Panthers 5","Florida Panthers","Limited ReportFull Report","39.8","64.54","69.01","48.33","51.83","44.34","53.90","35.56","30.49","53.84","1.49","1.51","49.53","3.32","3.55","48.32","31.5","37.39","45.73","15.36","14.67","51.15","0","1.54","0.00","0.00","86.65","4.18","95.03","0.992"
" 2021-11-06 - Wild 5, Penguins 4","Minnesota Wild","Limited ReportFull Report","48.683333333333","58.24","60.64","48.99","42.89","47.69","47.35","32.95","40.32","44.97","2.55","4.74","35.01","2.88","2.92","49.67","36.33","30.5","54.37","13.91","13.3","51.13","2.58","2.35","52.33","20.55","80.73","7.75","88.25","0.960"
" 2021-11-06 - Wild 5, Penguins 4","Pittsburgh Penguins","Limited ReportFull Report","48.683333333333","60.64","58.24","51.01","47.69","42.89","52.65","40.32","32.95","55.03","4.74","2.55","64.99","2.92","2.88","50.33","30.5","36.33","45.63","13.3","13.91","48.87","2.35","2.58","47.67","19.27","79.45","11.75","92.25","1.040"
" 2021-11-06 - Flyers 2, Capitals 1","Philadelphia Flyers","Limited ReportFull Report","49.8","73.22","46.27","61.28","48.83","36.66","57.11","37.2","23.51","61.28","2.57","1.15","69.16","3.32","2.34","58.68","35.02","24.21","59.13","11.82","7.51","61.15","1.3","0","100.00","14.17","100.00","6.91","95.12","1.020"
" 2021-11-06 - Flyers 2, Capitals 1","Washington Capitals","Limited ReportFull Report","49.8","46.27","73.22","38.72","36.66","48.83","42.89","23.51","37.2","38.72","1.15","2.57","30.84","2.34","3.32","41.32","24.21","35.02","40.87","7.51","11.82","38.85","0","1.3","0.00","0.00","85.83","4.88","93.09","0.980"
" 2021-11-06 - Avalanche 2, Blue Jackets 4","Colorado Avalanche","Limited ReportFull Report","43.533333333333","67.77","53.7","55.79","56.35","41.81","57.40","43.09","36.75","53.97","2.85","3.87","42.39","4.86","2.79","63.52","43.74","29.53","59.70","22.13","12.61","63.70","0","0","-","0.00","100.00","6.61","89.46","0.961"
" 2021-11-06 - Avalanche 2, Blue Jackets 4","Columbus Blue Jackets","Limited ReportFull Report","43.533333333333","53.7","67.77","44.21","41.81","56.35","42.60","36.75","43.09","46.03","3.87","2.85","57.61","2.79","4.86","36.48","29.53","43.74","40.30","12.61","22.13","36.30","0","0","-","0.00","100.00","10.54","93.39","1.039"
" 2021-11-06 - Islanders 2, Jets 0","New York Islanders","Limited ReportFull Report","56.35","59.32","52.7","52.96","50.54","37.15","57.63","35.03","22.06","61.36","2.27","0","100.00","4.13","1.52","73.03","33.03","26.51","55.48","17.87","5.61","76.11","2.28","0","100.00","21.33","100.00","6.48","100.00","1.065"
" 2021-11-06 - Islanders 2, Jets 0","Winnipeg Jets","Limited ReportFull Report","56.35","52.7","59.32","47.04","37.15","50.54","42.37","22.06","35.03","38.64","0","2.27","0.00","1.52","4.13","26.97","26.51","33.03","44.52","5.61","17.87","23.89","0","2.28","0.00","0.00","78.67","0.00","93.52","0.935"
" 2021-11-06 - Rangers 0, Flames 6","New York Rangers","Limited ReportFull Report","49.633333333333","43.84","74.04","37.19","33.1","60.8","35.25","18.4","36.88","33.28","0","6","0.00","2.16","4.34","33.19","23.81","40.83","36.84","10.88","14.73","42.49","0","4.73","0.00","0.00","52.83","0.00","83.74","0.837"
" 2021-11-06 - Rangers 0, Flames 6","Calgary Flames","Limited ReportFull Report","49.633333333333","74.04","43.84","62.81","60.8","33.1","64.75","36.88","18.4","66.72","6","0","100.00","4.34","2.16","66.81","40.83","23.81","63.16","14.73","10.88","57.51","4.73","0","100.00","47.17","100.00","16.26","100.00","1.163"
" 2021-11-06 - Kraken 4, Coyotes 5","Seattle Kraken","Limited ReportFull Report","48.516666666667","64.01","37.5","63.06","45.06","29.04","60.81","30.47","22.53","57.49","3.97","4.66","45.98","2.38","1.27","65.29","30.75","16.79","64.68","10.8","6.65","61.90","2.65","3.46","43.33","33.22","48.17","13.02","79.31","0.923"
" 2021-11-06 - Kraken 4, Coyotes 5","Arizona Coyotes","Limited ReportFull Report","48.516666666667","37.5","64.01","36.94","29.04","45.06","39.19","22.53","30.47","42.51","4.66","3.97","54.02","1.27","2.38","34.71","16.79","30.75","35.32","6.65","10.8","38.10","3.46","2.65","56.67","51.83","66.78","20.69","86.98","1.077"
" 2021-11-06 - Devils 3, Sharks 2","New Jersey Devils","Limited ReportFull Report","47.6","61.06","52","54.01","40.36","32.65","55.28","27.79","20.32","57.77","2.55","1.19","68.19","1.61","1.25","56.35","20.61","23.26","46.98","6.56","4.87","57.38","1.27","1.19","51.76","33.27","68.23","9.17","94.15","1.033"
" 2021-11-06 - Devils 3, Sharks 2","San Jose Sharks","Limited ReportFull Report","47.6","52","61.06","45.99","32.65","40.36","44.72","20.32","27.79","42.23","1.19","2.55","31.81","1.25","1.61","43.65","23.26","20.61","53.02","4.87","6.56","42.62","1.19","1.27","48.24","31.77","66.73","5.85","90.83","0.967"
" 2021-11-07 - Golden Knights 2, Red Wings 5","Vegas Golden Knights","Limited ReportFull Report","41.2","68.71","51.71","57.06","50.95","43.37","54.02","35.87","37.1","49.16","3","2.88","51.07","3.47","3.89","47.18","39.8","31.33","55.95","17.55","18.92","48.12","0","1.44","0.00","0.00","90.20","8.37","92.25","1.006"
" 2021-11-07 - Golden Knights 2, Red Wings 5","Detroit Red Wings","Limited ReportFull Report","41.2","51.71","68.71","42.94","43.37","50.95","45.98","37.1","35.87","50.84","2.88","3","48.93","3.89","3.47","52.82","31.33","39.8","44.05","18.92","17.55","51.88","1.44","0","100.00","9.80","100.00","7.75","91.63","0.994"
" 2021-11-07 - Predators 1, Blackhawks 2","Nashville Predators","Limited ReportFull Report","49.7","53.21","51.5","50.82","38.38","39.73","49.13","25.83","26.99","48.91","1.22","1.14","51.74","2.05","2.39","46.21","30.25","26.42","53.38","8.85","13.54","39.53","1.22","1.14","51.76","19.64","87.56","4.73","95.78","1.005"
" 2021-11-07 - Predators 1, Blackhawks 2","Chicago Blackhawks","Limited ReportFull Report","49.7","51.5","53.21","49.18","39.73","38.38","50.87","26.99","25.83","51.09","1.14","1.22","48.26","2.39","2.05","53.79","26.42","30.25","46.62","13.54","8.85","60.47","1.14","1.22","48.24","12.44","80.36","4.22","95.27","0.995"
" 2021-11-07 - Islanders 2, Wild 5","New York Islanders","Limited ReportFull Report","52.25","49.84","61.49","44.77","36.56","45.68","44.45","25.61","32.81","43.83","2.43","3.21","43.09","1.81","2.3","44.06","22.13","24.48","47.48","7.46","10.57","41.38","1.22","1.05","53.56","19.64","90.11","9.48","90.23","0.997"
" 2021-11-07 - Islanders 2, Wild 5","Minnesota Wild","Limited ReportFull Report","52.25","61.49","49.84","55.23","45.68","36.56","55.55","32.81","25.61","56.17","3.21","2.43","56.91","2.3","1.81","55.94","24.48","22.13","52.52","10.57","7.46","58.62","1.05","1.22","46.44","9.89","80.36","9.77","90.52","1.003"
" 2021-11-07 - Stars 3, Canucks 6","Dallas Stars","Limited ReportFull Report","48.366666666667","49.92","53.84","48.11","35.91","41.24","46.55","29.39","31.97","47.90","1.26","2.45","33.91","2.11","2.56","45.22","30.06","27.29","52.42","9.93","10.46","48.70","0","1.23","0.00","0.00","79.36","4.28","92.33","0.966"
" 2021-11-07 - Stars 3, Canucks 6","Vancouver Canucks","Limited ReportFull Report","48.366666666667","53.84","49.92","51.89","41.24","35.91","53.45","31.97","29.39","52.10","2.45","1.26","66.09","2.56","2.11","54.78","27.29","30.06","47.58","10.46","9.93","51.30","1.23","0","100.00","20.64","100.00","7.67","95.72","1.034"
