"Game","Team","","TOI","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","xGF/60","xGA/60","xGF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","HDSH%","HDSV%","SH%","SV%","PDO"
" 2019-12-02 - Kings 2, Ducks 4","Anaheim Ducks","Limited ReportFull Report","3.3333333333333","18","126","12.50","18","108","14.29","18","108","14.29","0","0","-","1.03","7.95","11.47","0","72","0.00","0","18","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-02 - Kings 2, Ducks 4","Los Angeles Kings","Limited ReportFull Report","1.7666666666667","33.96","135.85","20.00","0","67.92","0.00","0","33.96","0.00","0","33.96","0.00","0","7.72","0.00","0","101.89","0.00","0","67.92","0.00","0","0","-","-","-","-","0.00","-"
" 2019-12-03 - Hurricanes 0, Bruins 2","Boston Bruins","Limited ReportFull Report","4","15","45","25.00","15","45","25.00","15","30","33.33","0","0","-","0.63","3.36","15.70","0","15","0.00","0","15","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-12-03 - Hurricanes 0, Bruins 2","Carolina Hurricanes","Limited ReportFull Report","4","15","105","12.50","15","90","14.29","15","45","25.00","0","0","-","0.06","6.23","0.88","0","60","0.00","0","0","-","0","0","-","-","-","0.00","100.00","1.000"
" 2019-12-03 - Islanders 2, Canadiens 4","Montreal Canadiens","Limited ReportFull Report","6","30","110","21.43","30","80","27.27","30","80","27.27","0","0","-","2.77","7.9","25.93","30","50","37.50","20","40","33.33","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-12-03 - Islanders 2, Canadiens 4","New York Islanders","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2019-12-03 - Wild 4, Panthers 2","Florida Panthers","Limited ReportFull Report","2","30","60","33.33","30","30","50.00","30","30","50.00","0","0","-","2.35","4.2","35.93","30","30","50.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-03 - Wild 4, Panthers 2","Minnesota Wild","Limited ReportFull Report","5.85","10.26","102.56","9.09","10.26","92.31","10.00","0","30.77","0.00","0","10.26","0.00","1.22","3.8","24.28","10.26","10.26","50.00","10.26","0","100.00","0","0","-","-","-","-","66.67","-"
" 2019-12-03 - Golden Knights 4, Devils 3","New Jersey Devils","Limited ReportFull Report","4.6833333333333","38.43","115.3","25.00","25.62","115.3","18.18","25.62","102.49","20.00","0","12.81","0.00","3.27","10.49","23.76","38.43","64.06","37.50","12.81","25.62","33.33","0","12.81","0.00","0.00","50.00","0.00","87.50","0.875"
" 2019-12-03 - Golden Knights 4, Devils 3","Vegas Golden Knights","Limited ReportFull Report","4","15","120","11.11","15","90","14.29","15","60","20.00","0","0","-","0.03","6.58","0.39","0","60","0.00","0","15","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-12-03 - Maple Leafs 1, Flyers 6","Philadelphia Flyers","Limited ReportFull Report","2","60","180","25.00","30","180","14.29","30","180","14.29","0","0","-","2.21","27.17","7.51","30","90","25.00","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-03 - Maple Leafs 1, Flyers 6","Toronto Maple Leafs","Limited ReportFull Report","5.9833333333333","10.03","60.17","14.29","10.03","30.08","25.00","10.03","10.03","50.00","0","0","-","0.69","2.09","24.75","10.03","30.08","25.00","0","10.03","0.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-12-03 - Coyotes 4, Blue Jackets 2","Arizona Coyotes","Limited ReportFull Report","5.8833333333333","10.2","40.79","20.00","10.2","40.79","20.00","10.2","30.59","25.00","0","10.2","0.00","0.16","2.09","7.14","0","30.59","0.00","0","0","-","0","0","-","-","-","0.00","66.67","0.667"
" 2019-12-03 - Coyotes 4, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","1.4166666666667","0","84.71","0.00","0","84.71","0.00","0","84.71","0.00","0","42.35","0.00","0","7.84","0.00","0","42.35","0.00","0","0","-","0","0","-","-","-","-","50.00","-"
" 2019-12-03 - Lightning 3, Predators 2","Nashville Predators","Limited ReportFull Report","5.6","64.29","160.71","28.57","64.29","128.57","33.33","53.57","75","41.67","0","0","-","3.39","8.8","27.82","21.43","96.43","18.18","10.71","0","100.00","0","0","-","-","-","0.00","100.00","1.000"
" 2019-12-03 - Lightning 3, Predators 2","Tampa Bay Lightning","Limited ReportFull Report","7.8666666666667","22.88","61.02","27.27","22.88","38.14","37.50","15.25","15.25","50.00","0","7.63","0.00","2.42","1.95","55.39","15.25","22.88","40.00","7.63","0","100.00","0","0","-","0.00","-","0.00","50.00","0.500"
" 2019-12-03 - Stars 1, Jets 5","Dallas Stars","Limited ReportFull Report","3.0833333333333","19.46","155.68","11.11","19.46","116.76","14.29","0","58.38","0.00","0","0","-","0.67","8.9","7.02","0","97.3","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-12-03 - Stars 1, Jets 5","Winnipeg Jets","Limited ReportFull Report","3.0666666666667","19.57","58.7","25.00","0","39.13","0.00","0","39.13","0.00","0","0","-","0","4.09","0.00","19.57","19.57","50.00","0","19.57","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-03 - Senators 2, Canucks 5","Ottawa Senators","Limited ReportFull Report","2.75","21.82","43.64","33.33","21.82","43.64","33.33","21.82","43.64","33.33","0","21.82","0.00","0.02","4.22","0.39","0","21.82","0.00","0","21.82","0.00","0","21.82","0.00","-","0.00","0.00","50.00","0.500"
" 2019-12-03 - Senators 2, Canucks 5","Vancouver Canucks","Limited ReportFull Report","6","0","90","0.00","0","70","0.00","0","50","0.00","0","0","-","0","8.92","0.00","0","70","0.00","0","40","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-03 - Capitals 5, Sharks 2","San Jose Sharks","Limited ReportFull Report","7.0166666666667","0","85.51","0.00","0","59.86","0.00","0","51.31","0.00","0","0","-","0","5.58","0.00","0","25.65","0.00","0","17.1","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-03 - Capitals 5, Sharks 2","Washington Capitals","Limited ReportFull Report
","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
" 2019-12-04 - Avalanche 3, Maple Leafs 1","Colorado Avalanche","Limited ReportFull Report","2","30","60","33.33","30","60","33.33","30","30","50.00","30","0","100.00","5.02","2.13","70.21","30","0","100.00","30","0","100.00","30","0","100.00","100.00","-","100.00","100.00","2.000"
" 2019-12-04 - Avalanche 3, Maple Leafs 1","Toronto Maple Leafs","Limited ReportFull Report","4.6166666666667","38.99","64.98","37.50","38.99","64.98","37.50","38.99","51.99","42.86","0","13","0.00","2.96","4.52","39.61","25.99","25.99","50.00","25.99","13","66.67","0","0","-","0.00","100.00","0.00","75.00","0.750"
" 2019-12-04 - Blues 0, Penguins 3","Pittsburgh Penguins","Limited ReportFull Report","8","0","82.5","0.00","0","67.5","0.00","0","60","0.00","0","0","-","0","6.65","0.00","0","30","0.00","0","15","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-04 - Blues 0, Penguins 3","St Louis Blues","Limited ReportFull Report","9.1166666666667","6.58","72.39","8.33","6.58","52.65","11.11","6.58","32.91","16.67","0","0","-","0","4.75","0.06","0","39.49","0.00","0","13.16","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-04 - Senators 5, Oilers 2","Edmonton Oilers","Limited ReportFull Report","5.1","0","94.12","0.00","0","70.59","0.00","0","35.29","0.00","0","11.76","0.00","0","5.35","0.00","0","58.82","0.00","0","23.53","0.00","0","11.76","0.00","-","50.00","-","66.67","-"
" 2019-12-04 - Senators 5, Oilers 2","Ottawa Senators","Limited ReportFull Report","6.65","9.02","117.29","7.14","9.02","81.2","10.00","9.02","63.16","12.50","0","9.02","0.00","0.72","7.04","9.32","9.02","45.11","16.67","0","18.05","0.00","0","0","-","-","100.00","0.00","85.71","0.857"
" 2019-12-04 - Capitals 3, Kings 1","Los Angeles Kings","Limited ReportFull Report","4","15","75","16.67","15","75","16.67","15","60","20.00","0","0","-","0.05","9.32","0.52","0","45","0.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-04 - Capitals 3, Kings 1","Washington Capitals","Limited ReportFull Report","6","10","80","11.11","10","40","20.00","10","40","20.00","0","0","-","0.89","1.8","33.23","10","0","100.00","10","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2019-12-05 - Blackhawks 4, Bruins 3","Boston Bruins","Limited ReportFull Report","4.1666666666667","14.4","100.8","12.50","14.4","86.4","14.29","14.4","86.4","14.29","14.4","14.4","50.00","1.41","5.51","20.38","14.4","43.2","25.00","14.4","14.4","50.00","14.4","14.4","50.00","100.00","0.00","100.00","83.33","1.833"
" 2019-12-05 - Blackhawks 4, Bruins 3","Chicago Blackhawks","Limited ReportFull Report","8","30","112.5","21.05","30","97.5","23.53","30","75","28.57","7.5","0","100.00","2.25","6.85","24.73","7.5","52.5","12.50","7.5","0","100.00","7.5","0","100.00","100.00","-","25.00","100.00","1.250"
" 2019-12-05 - Avalanche 3, Canadiens 2","Colorado Avalanche","Limited ReportFull Report","4.2666666666667","28.13","140.63","16.67","28.13","98.44","22.22","28.13","84.38","25.00","14.06","14.06","50.00","0.85","14.61","5.51","14.06","84.38","14.29","0","56.25","0.00","0","14.06","0.00","-","66.67","50.00","83.33","1.333"
" 2019-12-05 - Avalanche 3, Canadiens 2","Montreal Canadiens","Limited ReportFull Report","6","10","120","7.69","0","80","0.00","0","60","0.00","0","0","-","0","3.93","0.00","0","30","0.00","0","10","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-05 - Wild 5, Lightning 4","Minnesota Wild","Limited ReportFull Report","6.9833333333333","34.37","128.88","21.05","34.37","94.51","26.67","34.37","60.14","36.36","0","8.59","0.00","2.34","6.78","25.64","17.18","77.33","18.18","8.59","17.18","33.33","0","0","-","0.00","-","0.00","85.71","0.857"
" 2019-12-05 - Wild 5, Lightning 4","Tampa Bay Lightning","Limited ReportFull Report","4","15","30","33.33","15","30","33.33","15","15","50.00","0","0","-","1.16","2.26","33.93","15","30","33.33","15","15","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-12-05 - Golden Knights 2, Islanders 3","New York Islanders","Limited ReportFull Report","1.3","46.15","92.31","33.33","46.15","92.31","33.33","46.15","92.31","33.33","0","0","-","7.37","8.87","45.40","46.15","46.15","50.00","46.15","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2019-12-05 - Golden Knights 2, Islanders 3","Vegas Golden Knights","Limited ReportFull Report","2","0","30","0.00","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2019-12-05 - Coyotes 3, Flyers 1","Arizona Coyotes","Limited ReportFull Report","6","0","90","0.00","0","60","0.00","0","40","0.00","0","0","-","0","3.29","0.00","0","30","0.00","0","10","0.00","0","0","-","-","-","-","100.00","-"
" 2019-12-05 - Coyotes 3, Flyers 1","Philadelphia Flyers","Limited ReportFull Report","5.0166666666667","23.92","47.84","33.33","23.92","23.92","50.00","11.96","23.92","33.33","0","11.96","0.00","2.7","2.33","53.72","11.96","11.96","50.00","11.96","11.96","50.00","0","11.96","0.00","0.00","0.00","0.00","50.00","0.500"
" 2019-12-05 - Sharks 2, Hurricanes 3","Carolina Hurricanes","Limited ReportFull Report","4","15","120","11.11","15","45","25.00","15","45","25.00","0","0","-","1.18","5.75","17.01","15","105","12.50","0","60","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-05 - Sharks 2, Hurricanes 3","San Jose Sharks","Limited ReportFull Report","6","10","70","12.50","10","60","14.29","10","40","20.00","0","0","-","0","6.13","0.03","0","50","0.00","0","30","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-05 - Rangers 3, Blue Jackets 2","Columbus Blue Jackets","Limited ReportFull Report","3.3833333333333","0","106.4","0.00","0","88.67","0.00","0","70.94","0.00","0","17.73","0.00","0","5.28","0.00","0","17.73","0.00","0","17.73","0.00","0","0","-","-","-","-","75.00","-"
" 2019-12-05 - Rangers 3, Blue Jackets 2","New York Rangers","Limited ReportFull Report","8.85","0","162.71","0.00","0","135.59","0.00","0","94.92","0.00","0","0","-","0","11.6","0.00","0","67.8","0.00","0","40.68","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-05 - Jets 2, Stars 3","Dallas Stars","Limited ReportFull Report","6","0","120","0.00","0","90","0.00","0","80","0.00","0","0","-","0","6.25","0.00","0","40","0.00","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-12-05 - Jets 2, Stars 3","Winnipeg Jets","Limited ReportFull Report","6.05","39.67","109.09","26.67","29.75","89.26","25.00","29.75","59.5","33.33","0","9.92","0.00","2.31","7.8","22.86","9.92","59.5","14.29","9.92","19.83","33.33","0","0","-","0.00","100.00","0.00","83.33","0.833"
" 2019-12-05 - Sabres 3, Flames 4","Buffalo Sabres","Limited ReportFull Report","2.7","22.22","111.11","16.67","22.22","111.11","16.67","22.22","66.67","25.00","0","22.22","0.00","1.39","8.42","14.15","22.22","88.89","20.00","0","0","-","0","0","-","-","-","0.00","66.67","0.667"
" 2019-12-05 - Sabres 3, Flames 4","Calgary Flames","Limited ReportFull Report","10.3","17.48","34.95","33.33","17.48","29.13","37.50","11.65","17.48","40.00","5.83","0","100.00","2.48","2.17","53.34","11.65","23.3","33.33","5.83","11.65","33.33","5.83","0","100.00","100.00","-","50.00","100.00","1.500"
" 2019-12-06 - Blackhawks 2, Devils 1","Chicago Blackhawks","Limited ReportFull Report","7.0166666666667","17.1","76.96","18.18","17.1","42.76","28.57","17.1","25.65","40.00","0","8.55","0.00","1.34","1.66","44.77","8.55","8.55","50.00","8.55","0","100.00","0","0","-","0.00","-","0.00","66.67","0.667"
" 2019-12-06 - Blackhawks 2, Devils 1","New Jersey Devils","Limited ReportFull Report","3.2666666666667","0","73.47","0.00","0","36.73","0.00","0","36.73","0.00","0","18.37","0.00","0","7.17","0.00","0","36.73","0.00","0","18.37","0.00","0","18.37","0.00","-","0.00","-","50.00","-"
" 2019-12-06 - Canadiens 2, Rangers 1","Montreal Canadiens","Limited ReportFull Report","4","30","150","16.67","30","135","18.18","30","105","22.22","0","0","-","0.52","18.13","2.78","0","90","0.00","0","45","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-06 - Canadiens 2, Rangers 1","New York Rangers","Limited ReportFull Report","2","60","60","50.00","30","60","33.33","30","30","50.00","0","0","-","2.97","4.76","38.36","60","30","66.67","60","0","100.00","0","0","-","0.00","-","0.00","100.00","1.000"
" 2019-12-06 - Coyotes 0, Penguins 2","Arizona Coyotes","Limited ReportFull Report","1.9166666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2019-12-06 - Coyotes 0, Penguins 2","Pittsburgh Penguins","Limited ReportFull Report","8.0333333333333","0","112.03","0.00","0","82.16","0.00","0","74.69","0.00","0","0","-","0","8.4","0.00","0","52.28","0.00","0","22.41","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-06 - Kings 1, Oilers 2","Edmonton Oilers","Limited ReportFull Report","4","0","165","0.00","0","150","0.00","0","120","0.00","0","0","-","0","12.38","0.00","0","75","0.00","0","45","0.00","0","0","-","-","100.00","-","100.00","-"
" 2019-12-06 - Kings 1, Oilers 2","Los Angeles Kings","Limited ReportFull Report","3.2833333333333","0","182.74","0.00","0","146.19","0.00","0","91.37","0.00","0","36.55","0.00","0","23.23","0.00","0","109.64","0.00","0","91.37","0.00","0","18.27","0.00","-","66.67","-","60.00","-"
" 2019-12-06 - Capitals 3, Ducks 2","Anaheim Ducks","Limited ReportFull Report","3.8666666666667","0","62.07","0.00","0","62.07","0.00","0","62.07","0.00","0","15.52","0.00","0","3.17","0.00","0","15.52","0.00","0","0","-","0","0","-","-","-","-","75.00","-"
" 2019-12-06 - Capitals 3, Ducks 2","Washington Capitals","Limited ReportFull Report","4.5","0","120","0.00","0","93.33","0.00","0","40","0.00","0","0","-","0","7.99","0.00","0","93.33","0.00","0","26.67","0.00","0","0","-","-","-","-","100.00","-"
" 2019-12-07 - Senators 3, Flyers 4","Ottawa Senators","Limited ReportFull Report","2.4166666666667","74.48","0","100.00","74.48","0","100.00","74.48","0","100.00","24.83","0","100.00","5.21","0","100.00","49.66","0","100.00","24.83","0","100.00","0","0","-","0.00","-","33.33","-","-"
" 2019-12-07 - Senators 3, Flyers 4","Philadelphia Flyers","Limited ReportFull Report","5.6833333333333","21.11","147.8","12.50","21.11","137.24","13.33","10.56","105.57","9.09","0","0","-","0.77","16.78","4.38","10.56","105.57","9.09","0","52.79","0.00","0","0","-","-","100.00","0.00","100.00","1.000"
" 2019-12-07 - Sabres 5, Canucks 6","Buffalo Sabres","Limited ReportFull Report","2","0","120","0.00","0","60","0.00","0","0","-","0","0","-","0","3.15","0.00","0","30","0.00","0","0","-","0","0","-","-","-","-","-","-"
" 2019-12-07 - Sabres 5, Canucks 6","Vancouver Canucks","Limited ReportFull Report","6.4333333333333","9.33","65.28","12.50","9.33","55.96","14.29","9.33","27.98","25.00","9.33","9.33","50.00","1.18","4.63","20.29","9.33","46.63","16.67","9.33","9.33","50.00","9.33","0","100.00","100.00","100.00","100.00","66.67","1.667"
" 2019-12-07 - Avalanche 4, Bruins 1","Boston Bruins","Limited ReportFull Report","0.41666666666667","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","0","0","-","-","-","-","-","-"
" 2019-12-07 - Avalanche 4, Bruins 1","Colorado Avalanche","Limited ReportFull Report","2.4166666666667","24.83","148.97","14.29","24.83","74.48","25.00","24.83","74.48","25.00","0","0","-","2.48","4.99","33.24","24.83","24.83","50.00","24.83","24.83","50.00","0","0","-","0.00","100.00","0.00","100.00","1.000"
" 2019-12-07 - Penguins 5, Red Wings 3","Detroit Red Wings","Limited ReportFull Report","2.6","0","23.08","0.00","0","23.08","0.00","0","23.08","0.00","0","0","-","0","1.48","0.00","0","0","-","0","0","-","0","0","-","-","-","-","100.00","-"
" 2019-12-07 - Penguins 5, Red Wings 3","Pittsburgh Penguins","Limited ReportFull Report","2.9333333333333","0","81.82","0.00","0","61.36","0.00","0","61.36","0.00","0","20.45","0.00","0","10.59","0.00","0","61.36","0.00","0","20.45","0.00","0","20.45","0.00","-","0.00","-","66.67","-"
" 2019-12-07 - Sharks 1, Lightning 7","San Jose Sharks","Limited ReportFull Report","6.3166666666667","28.5","66.49","30.00","28.5","56.99","33.33","28.5","56.99","33.33","0","19","0.00","0.1","7.08","1.36","0","47.49","0.00","0","28.5","0.00","0","9.5","0.00","-","66.67","0.00","66.67","0.667"
